Entry	Entry name	Status	Protein names	Gene names	Organism	Length
P77522	SUFB_ECOLI	reviewed	FeS cluster assembly protein SufB	sufB ynhE b1683 JW5273	Escherichia coli (strain K12)	495
P77689	SUFD_ECOLI	reviewed	FeS cluster assembly protein SufD	sufD ynhC b1681 JW1671	Escherichia coli (strain K12)	423
P76194	SUFE_ECOLI	reviewed	Cysteine desulfuration protein SufE	sufE ynhA b1679 JW1669	Escherichia coli (strain K12)	138
P77667	SUFA_ECOLI	reviewed	Protein SufA	sufA ydiC b1684 JW1674	Escherichia coli (strain K12)	122
P77444	SUFS_ECOLI	reviewed	Cysteine desulfurase (EC 2.8.1.7) (Selenocysteine beta-lyase) (SCL) (Selenocysteine lyase) (EC 4.4.1.16) (Selenocysteine reductase)	sufS csdB ynhB b1680 JW1670	Escherichia coli (strain K12)	406
P0ABZ6	SURA_ECOLI	reviewed	Chaperone SurA (Peptidyl-prolyl cis-trans isomerase SurA) (PPIase SurA) (EC 5.2.1.8) (Rotamase SurA) (Survival protein A)	surA b0053 JW0052	Escherichia coli (strain K12)	428
Q46915	GUDX_ECOLI	reviewed	Glucarate dehydratase-related protein (GDH-RP) (GlucDRP) (EC 4.2.1.-)	gudX ygcY b2788 JW2759	Escherichia coli (strain K12)	446
P0CI31	HCAB_ECOLI	reviewed	3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase (EC 1.3.1.87) (2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase) (3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase) (CI-dihydrodiol dehydrogenase) (Cis-3-(2-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase) (Cis-3-(2-carboxyethyl)-3,5-cyclohexadiene-1,2-diol dehydrogenase) (PP-dihydrodiol dehydrogenase)	hcaB phdD yfhX b2541 JW2525	Escherichia coli (strain K12)	270
P0ABW0	HCAC_ECOLI	reviewed	3-phenylpropionate/cinnamic acid dioxygenase ferredoxin subunit	hcaC hcaA3 phdB yfhW b2540 JW2524	Escherichia coli (strain K12)	106
Q47140	HCAF_ECOLI	reviewed	3-phenylpropionate/cinnamic acid dioxygenase subunit beta (EC 1.14.12.19)	hcaF digB hcaA2 hcaB phdC2 yfhV b2539 JW2523	Escherichia coli (strain K12)	172
P06983	HEM3_ECOLI	reviewed	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	hemC popE b3805 JW5932	Escherichia coli (strain K12)	313
P0A6W9	GSH1_ECOLI	reviewed	Glutamate--cysteine ligase (EC 6.3.2.2) (Gamma-ECS) (GCS) (Gamma-glutamylcysteine synthetase)	gshA gsh-I b2688 JW2663	Escherichia coli (strain K12)	518
P75797	GSIB_ECOLI	reviewed	Glutathione-binding protein GsiB	gsiB yliB b0830 JW5111	Escherichia coli (strain K12)	512
P0ACA7	GSTB_ECOLI	reviewed	Glutathione S-transferase GstB (EC 2.5.1.18)	gstB yliJ b0838 JW0822	Escherichia coli (strain K12)	208
P69441	KAD_ECOLI	reviewed	Adenylate kinase (AK) (EC 2.7.4.3) (ATP-AMP transphosphorylase) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase)	adk dnaW plsA b0474 JW0463	Escherichia coli (strain K12)	214
P0ABR5	HCAE_ECOLI	reviewed	3-phenylpropionate/cinnamic acid dioxygenase subunit alpha (EC 1.14.12.19)	hcaE digA hcaA hcaA1 phdC1 yfhU b2538 JW2522	Escherichia coli (strain K12)	453
Q47141	HCAR_ECOLI	reviewed	Hca operon transcriptional activator HcaR	hcaR phdR yfhT b2537 JW2521	Escherichia coli (strain K12)	296
Q47142	HCAT_ECOLI	reviewed	Probable 3-phenylpropionic acid transporter	hcaT yfhS b2536 JW2520	Escherichia coli (strain K12)	379
P45579	HCXA_ECOLI	reviewed	Hydroxycarboxylate dehydrogenase A (EC 1.1.1.-) (2-oxobutanoate reductase) (2-oxoglutarate reductase)	hcxA ybdH b0599 JW0592	Escherichia coli (strain K12)	362
P37647	KDGK_ECOLI	reviewed	2-dehydro-3-deoxygluconokinase (EC 2.7.1.45) (2-keto-3-deoxygluconokinase) (3-deoxy-2-oxo-D-gluconate kinase) (KDG kinase)	kdgK yhjI b3526 JW5668	Escherichia coli (strain K12)	309
P76268	KDGR_ECOLI	reviewed	Transcriptional regulator KdgR	kdgR yebP b1827 JW1816	Escherichia coli (strain K12)	263
P04951	KDSB_ECOLI	reviewed	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB b0918 JW0901	Escherichia coli (strain K12)	248
P0A756	KEFG_ECOLI	reviewed	Glutathione-regulated potassium-efflux system ancillary protein KefG (Putative quinone oxidoreductase KefG) (EC 1.6.5.2)	kefG yheR b3351 JW3314	Escherichia coli (strain K12)	184
P0A754	KEFF_ECOLI	reviewed	Glutathione-regulated potassium-efflux system ancillary protein KefF (Quinone oxidoreductase KefF) (EC 1.6.5.2)	kefF yabF b0046 JW0045	Escherichia coli (strain K12)	176
P64512	MGRB_ECOLI	reviewed	PhoP/PhoQ regulator MgrB	mgrB yobG b1826 JW1815	Escherichia coli (strain K12)	47
P0A731	MGSA_ECOLI	reviewed	Methylglyoxal synthase (MGS) (EC 4.2.3.3)	mgsA yccG b0963 JW5129	Escherichia coli (strain K12)	152
P03023	LACI_ECOLI	reviewed	Lactose operon repressor	lacI b0345 JW0336	Escherichia coli (strain K12)	360
P02920	LACY_ECOLI	reviewed	Lactose permease (Lactose-proton symport)	lacY b0343 JW0334	Escherichia coli (strain K12)	417
Q47154	LAFU_ECOLI	reviewed	Putative truncated flagellar export/assembly protein LafU	lafU mbhA b0230 JW5812	Escherichia coli (strain K12)	211
P0ACV4	LAPA_ECOLI	reviewed	Lipopolysaccharide assembly protein A	lapA yciS b1279 JW1271	Escherichia coli (strain K12)	102
P25745	MNMA_ECOLI	reviewed	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA asuE trmU ycfB b1133 JW1119	Escherichia coli (strain K12)	368
P0A9H3	LDCI_ECOLI	reviewed	Inducible lysine decarboxylase (LDC) (EC 4.1.1.18)	cadA ldcI b4131 JW4092	Escherichia coli (strain K12)	715
P0DPD0	LDRA_ECOLI	reviewed	Small toxic polypeptide LdrA	ldrA b4419 JW5957	Escherichia coli (strain K12)	35
P30958	MFD_ECOLI	reviewed	Transcription-repair-coupling factor (TRCF) (EC 3.6.4.-)	mfd b1114 JW1100	Escherichia coli (strain K12)	1148
P0AC75	KDTA_ECOLI	reviewed	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (EC 2.4.99.13) (Bifunctional Kdo transferase) (Kdo-lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase)	waaA kdtA b3633 JW3608	Escherichia coli (strain K12)	425
Q46938	KDUI_ECOLI	reviewed	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase (EC 5.3.1.17) (5-keto-4-deoxyuronate isomerase) (DKI isomerase)	kduI yqeE b2843 JW2811	Escherichia coli (strain K12)	278
P03819	KEFC_ECOLI	reviewed	Glutathione-regulated potassium-efflux system protein KefC (K(+)/H(+) antiporter)	kefC trkC b0047 JW0046	Escherichia coli (strain K12)	620
P0AEX3	KGTP_ECOLI	reviewed	Alpha-ketoglutarate permease	kgtP witA b2587 JW2571	Escherichia coli (strain K12)	432
P60546	KGUA_ECOLI	reviewed	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk spoR b3648 JW3623	Escherichia coli (strain K12)	207
P77044	MHPC_ECOLI	reviewed	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase (EC 3.7.1.14) (2-hydroxy-6-ketonona-2,4-diene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4,7-triene-1,9-dioic acid 5,6-hydrolase) (2-hydroxy-6-oxonona-2,4-diene-1,9-dioic acid 5,6-hydrolase)	mhpC b0349 JW0340	Escherichia coli (strain K12)	288
P38393	KILR_ECOLI	reviewed	Killing protein KilR (FtsZ inhibitor protein KilR)	kilR kil ydaD b1352 JW1347	Escherichia coli (strain K12)	73
P0A717	KPRS_ECOLI	reviewed	Ribose-phosphate pyrophosphokinase (RPPK) (EC 2.7.6.1) (5-phospho-D-ribosyl alpha-1-diphosphate) (Phosphoribosyl diphosphate synthase) (Phosphoribosyl pyrophosphate synthase) (P-Rib-PP synthase) (PRPP synthase) (PRPPase)	prs prsA b1207 JW1198	Escherichia coli (strain K12)	315
P0AD61	KPYK1_ECOLI	reviewed	Pyruvate kinase I (EC 2.7.1.40) (PK-1)	pykF b1676 JW1666	Escherichia coli (strain K12)	470
P0AEI1	MIAB_ECOLI	reviewed	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase (EC 2.8.4.3) ((Dimethylallyl)adenosine tRNA methylthiotransferase MiaB) (tRNA-i(6)A37 methylthiotransferase)	miaB yleA b0661 JW0658	Escherichia coli (strain K12)	474
P18196	MINC_ECOLI	reviewed	Septum site-determining protein MinC	minC b1176 JW1165	Escherichia coli (strain K12)	231
P0A720	KTHY_ECOLI	reviewed	Thymidylate kinase (EC 2.7.4.9) (Thymidine monophosphate kinase) (dTMP kinase) (TMPK)	tmk ycfG b1098 JW1084	Escherichia coli (strain K12)	213
P0A734	MINE_ECOLI	reviewed	Cell division topological specificity factor	minE b1174 JW1163	Escherichia coli (strain K12)	88
P63183	KUP_ECOLI	reviewed	Low affinity potassium transport system protein kup (Kup system potassium uptake protein)	kup trkD b3747 JW5609	Escherichia coli (strain K12)	622
P03817	MIOC_ECOLI	reviewed	Protein MioC	mioC yieB b3742 JW3720	Escherichia coli (strain K12)	147
P28224	MLIC_ECOLI	reviewed	Membrane-bound lysozyme inhibitor of C-type lysozyme	mliC ydhA b1639 JW1631	Escherichia coli (strain K12)	109
P33358	MLRA_ECOLI	reviewed	HTH-type transcriptional regulator MlrA (MerR-like regulator A)	mlrA yehV b2127 JW2115	Escherichia coli (strain K12)	243
P0AEZ3	MIND_ECOLI	reviewed	Septum site-determining protein MinD (Cell division inhibitor MinD)	minD b1175 JW1164	Escherichia coli (strain K12)	270
P0A908	MIPA_ECOLI	reviewed	MltA-interacting protein	mipA yeaF b1782 JW1771	Escherichia coli (strain K12)	248
P76506	MLAA_ECOLI	reviewed	Intermembrane phospholipid transport system lipoprotein MlaA	mlaA vacJ b2346 JW2343	Escherichia coli (strain K12)	251
P64602	MLAB_ECOLI	reviewed	Intermembrane phospholipid transport system binding protein MlaB	mlaB yrbB b3191 JW5535	Escherichia coli (strain K12)	97
P64604	MLAD_ECOLI	reviewed	Intermembrane phospholipid transport system binding protein MlaD	mlaD yrbD b3193 JW3160	Escherichia coli (strain K12)	183
P41052	MLTB_ECOLI	reviewed	Membrane-bound lytic murein transglycosylase B (EC 4.2.2.n1) (35 kDa soluble lytic transglycosylase) (Murein hydrolase B) (Slt35)	mltB b2701 JW2671	Escherichia coli (strain K12)	361
P0C066	MLTC_ECOLI	reviewed	Membrane-bound lytic murein transglycosylase C (EC 4.2.2.n1) (Murein lyase C)	mltC yggZ b2963 JW5481	Escherichia coli (strain K12)	359
P02943	LAMB_ECOLI	reviewed	Maltoporin (Lambda receptor protein) (Maltose-inducible porin)	lamB malB b4036 JW3996	Escherichia coli (strain K12)	446
Q47690	MMUM_ECOLI	reviewed	Homocysteine S-methyltransferase (EC 2.1.1.10) (S-methylmethionine:homocysteine methyltransferase)	mmuM yagD b0261 JW0253	Escherichia coli (strain K12)	310
P0ADV7	MLAC_ECOLI	reviewed	Intermembrane phospholipid transport system binding protein MlaC	mlaC yrbC b3192 JW3159	Escherichia coli (strain K12)	211
P64606	MLAE_ECOLI	reviewed	Intermembrane phospholipid transport system permease protein MlaE	mlaE yrbE b3194 JW3161	Escherichia coli (strain K12)	260
P63386	MLAF_ECOLI	reviewed	Intermembrane phospholipid transport system ATP-binding protein MlaF (EC 3.6.3.-)	mlaF yrbF b3195 JW3162	Escherichia coli (strain K12)	269
P50456	MLC_ECOLI	reviewed	Protein mlc (Making large colonies protein)	mlc b1594 JW1586	Escherichia coli (strain K12)	406
P0A935	MLTA_ECOLI	reviewed	Membrane-bound lytic murein transglycosylase A (EC 4.2.2.n1) (Mlt38) (Murein hydrolase A)	mltA mlt ygdM b2813 JW2784	Escherichia coli (strain K12)	365
P0AEZ7	MLTD_ECOLI	reviewed	Membrane-bound lytic murein transglycosylase D (EC 4.2.2.n1) (Murein hydrolase D) (Regulatory protein DniR)	mltD dniR yafG b0211 JW5018	Escherichia coli (strain K12)	452
P0AGC5	MLTF_ECOLI	reviewed	Membrane-bound lytic murein transglycosylase F (EC 4.2.2.n1) (Murein lyase F)	mltF yfhD b2558 JW2542	Escherichia coli (strain K12)	518
P28306	MLTG_ECOLI	reviewed	Endolytic murein transglycosylase (EC 4.2.2.-) (Peptidoglycan polymerization terminase)	mltG yceG b1097 JW1083	Escherichia coli (strain K12)	340
Q47689	MMUP_ECOLI	reviewed	Probable S-methylmethionine permease	mmuP ykfD b0260 JW5027	Escherichia coli (strain K12)	467
P76112	MNAT_ECOLI	reviewed	L-amino acid N-acyltransferase MnaT (EC 2.3.1.-) (L-methionine N-acyltransferase) (L-methionine sulfoximine/L-methionine sulfone N-acetyltransferase) (L-phenylglycine N-acetyltransferase)	mnaT yncA b1448 JW5233	Escherichia coli (strain K12)	172
P54745	MNGA_ECOLI	reviewed	PTS system 2-O-alpha-mannosyl-D-glycerate-specific EIIABC component (2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme MngA) (Protein-Npi-phosphohistidine--2-O-alpha-mannosyl-D-glycerate phosphotransferase) [Includes: 2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme IIA component (PTS system EIIA component); 2-O-alpha-mannosyl-D-glycerate-specific phosphotransferase enzyme IIB component (EC 2.7.1.195) (PTS system EIIB component); 2-O-alpha-mannosyl-D-glycerate-specific permease IIC component (PTS system EIIC component)]	mngA hrsA b0731 JW0720	Escherichia coli (strain K12)	658
P37005	LAST_ECOLI	reviewed	Uncharacterized tRNA/rRNA methyltransferase LasT (EC 2.1.1.-)	lasT yjtD b4403 JW4366	Escherichia coli (strain K12)	228
P69451	LCFA_ECOLI	reviewed	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase) (Acyl-CoA synthetase)	fadD oldD b1805 JW1794	Escherichia coli (strain K12)	561
P52643	LDHD_ECOLI	reviewed	D-lactate dehydrogenase (D-LDH) (EC 1.1.1.28) (Fermentative lactate dehydrogenase)	ldhA hslI htpH b1380 JW1375	Escherichia coli (strain K12)	329
A5A616	MGTS_ECOLI	reviewed	Small protein MgtS	mgtS yneM b4599 JW1527.1	Escherichia coli (strain K12)	31
P77608	MHPD_ECOLI	reviewed	2-keto-4-pentenoate hydratase (EC 4.2.1.80) (2-hydroxypentadienoic acid hydratase)	mhpD b0350 JW0341	Escherichia coli (strain K12)	269
P77589	MHPT_ECOLI	reviewed	3-(3-hydroxy-phenyl)propionate transporter (3HPP transporter) (3-(3-hydroxy-phenyl)propionate:H(+) symporter) (3HPP:H(+) symporter)	mhpT yaiK b0353 JW5046	Escherichia coli (strain K12)	403
P16384	MIAA_ECOLI	reviewed	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA trpX b4171 JW4129	Escherichia coli (strain K12)	316
P77154	KOJP_ECOLI	reviewed	Kojibiose phosphorylase (EC 2.4.1.230)	ycjT b1316 JW1309	Escherichia coli (strain K12)	755
P0AEX5	KPPR_ECOLI	reviewed	Probable phosphoribulokinase (PRK) (PRKase) (EC 2.7.1.19) (Phosphopentokinase)	prkB yhfF b3355 JW3318	Escherichia coli (strain K12)	289
P39380	KPTA_ECOLI	reviewed	RNA 2'-phosphotransferase (EC 2.7.1.-)	kptA yjiI b4331 JW5784	Escherichia coli (strain K12)	184
P03959	KDPA_ECOLI	reviewed	Potassium-transporting ATPase potassium-binding subunit (ATP phosphohydrolase [potassium-transporting] A chain) (Potassium-binding and translocating subunit A) (Potassium-translocating ATPase A chain)	kdpA b0698 JW0686	Escherichia coli (strain K12)	557
P03961	KDPC_ECOLI	reviewed	Potassium-transporting ATPase KdpC subunit (ATP phosphohydrolase [potassium-transporting] C chain) (Potassium-binding and translocating subunit C) (Potassium-translocating ATPase C chain)	kdpC b0696 JW0684	Escherichia coli (strain K12)	190
P30750	METN_ECOLI	reviewed	Methionine import ATP-binding protein MetN (EC 3.6.3.-)	metN abc b0199 JW0195	Escherichia coli (strain K12)	343
P21866	KDPE_ECOLI	reviewed	KDP operon transcriptional regulatory protein KdpE	kdpE b0694 JW5096	Escherichia coli (strain K12)	225
P36937	KDPF_ECOLI	reviewed	Potassium-transporting ATPase KdpF subunit (ATP phosphohydrolase [potassium-transporting] F chain) (Potassium-binding and translocating subunit F) (Potassium-translocating ATPase F chain)	kdpF b4513 JW0687	Escherichia coli (strain K12)	29
P28635	METQ_ECOLI	reviewed	D-methionine-binding lipoprotein MetQ	metQ yaeC b0197 JW0193	Escherichia coli (strain K12)	271
P0A9F9	METR_ECOLI	reviewed	HTH-type transcriptional regulator MetR	metR b3828 JW3804	Escherichia coli (strain K12)	317
P0ABR9	MHPB_ECOLI	reviewed	2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase (EC 1.13.11.16) (3-carboxyethylcatechol 2,3-dioxygenase)	mhpB b0348 JW0339	Escherichia coli (strain K12)	314
P77569	MHPR_ECOLI	reviewed	DNA-binding transcriptional activator MhpR (mhp operon transcriptional activator)	mhpR b0346 JW0337	Escherichia coli (strain K12)	277
P23331	KITH_ECOLI	reviewed	Thymidine kinase (EC 2.7.1.21)	tdk b1238 JW1226	Escherichia coli (strain K12)	205
P16432	HYCF_ECOLI	reviewed	Formate hydrogenlyase subunit 6 (FHL subunit 6) (Hydrogenase-3 component F)	hycF hevF b2720 JW2690	Escherichia coli (strain K12)	180
P37180	HYBB_ECOLI	reviewed	Probable Ni/Fe-hydrogenase 2 b-type cytochrome subunit	hybB b2995 JW5494	Escherichia coli (strain K12)	392
P0AAK4	HYDN_ECOLI	reviewed	Electron transport protein HydN	hydN b2713 JW2683	Escherichia coli (strain K12)	175
P0AAN3	HYPB_ECOLI	reviewed	Hydrogenase maturation factor HypB (Hydrogenase isoenzymes nickel incorporation protein HypB)	hypB b2727 JW2697	Escherichia coli (strain K12)	290
P24193	HYPE_ECOLI	reviewed	Carbamoyl dehydratase HypE (EC 4.2.1.-) (Hydrogenase maturation factor HypE)	hypE b2730 JW2700	Escherichia coli (strain K12)	336
P0CE64	INH17_ECOLI	reviewed	Transposase InsH for insertion sequence element IS5-17	JW5936	Escherichia coli (strain K12)	326
P37353	MENE_ECOLI	reviewed	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	menE b2260 JW2255	Escherichia coli (strain K12)	451
P37355	MENH_ECOLI	reviewed	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase (SHCHC synthase) (EC 4.2.99.20)	menH yfbB b2263 JW2258	Escherichia coli (strain K12)	252
P0AEW9	K1PF_ECOLI	reviewed	1-phosphofructokinase (EC 2.7.1.56) (Fructose 1-phosphate kinase)	fruK fpk b2168 JW2155	Escherichia coli (strain K12)	312
P77781	MENI_ECOLI	reviewed	1,4-dihydroxy-2-naphthoyl-CoA hydrolase (DHNA-CoA hydrolase) (EC 3.1.2.28) (DHNA-CoA thioesterase)	menI ydiI b1686 JW1676	Escherichia coli (strain K12)	136
P00547	KHSE_ECOLI	reviewed	Homoserine kinase (HK) (HSK) (EC 2.7.1.39)	thrB b0003 JW0002	Escherichia coli (strain K12)	310
P77397	MHPA_ECOLI	reviewed	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase (3-HCI hydroxylase) (3-HPP hydroxylase) (EC 1.14.13.127)	mhpA b0347 JW0338	Escherichia coli (strain K12)	554
P17888	PRIA_ECOLI	reviewed	Primosomal protein N' (EC 3.6.4.-) (ATP-dependent helicase PriA) (Replication factor Y)	priA b3935 JW3906	Escherichia coli (strain K12)	732
P0AF63	NSRR_ECOLI	reviewed	HTH-type transcriptional repressor NsrR	nsrR yjeB b4178 JW4136	Escherichia coli (strain K12)	141
P69811	PTFAH_ECOLI	reviewed	Multiphosphoryl transfer protein (MTP) (Diphosphoryl transfer protein) (DTP) (Phosphotransferase FPr protein) (Pseudo-HPr) [Includes: Phosphocarrier protein HPr (Protein H); PTS system fructose-specific EIIA component (EIIA-Fru) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIA component)]	fruB fpr fruF b2169 JW2156	Escherichia coli (strain K12)	376
P69808	PTFB1_ECOLI	reviewed	PTS system fructose-like EIIB component 1 (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIB component 1)	fryB ypdH b2387 JW5389	Escherichia coli (strain K12)	108
P69816	PTFB2_ECOLI	reviewed	PTS system fructose-like EIIB component 2 (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIB component 2)	frwB yijK b3950 JW3922	Escherichia coli (strain K12)	106
P32676	PTFB3_ECOLI	reviewed	PTS system fructose-like EIIB component 3 (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIB component 3)	frwD yijN b3953 JW3925	Escherichia coli (strain K12)	113
P20966	PTFBC_ECOLI	reviewed	PTS system fructose-specific EIIB'BC component (EIIB'BC-Fru) [Includes: PTS system fructose-specific EIIB component (EC 2.7.1.202) (EIII-Fru) (Fructose-specific phosphotransferase enzyme IIB component); PTS system fructose-specific EIIC component (Fructose permease IIC component)]	fruA ptsF b2167 JW2154	Escherichia coli (strain K12)	563
P77579	PTFC1_ECOLI	reviewed	Fructose-like permease IIC component 1 (PTS system fructose-like EIIC component 1)	fryC ypdG b2386 JW2383	Escherichia coli (strain K12)	415
P32672	PTFC2_ECOLI	reviewed	Fructose-like permease IIC component 2 (PTS system fructose-like EIIC component 2)	frwC yijJ b3949 JW3921	Escherichia coli (strain K12)	359
P32155	PTFLA_ECOLI	reviewed	PTS system fructose-like EIIA component (Fructose-like phosphotransferase enzyme IIA component)	frvA yiiK b3900 JW3871	Escherichia coli (strain K12)	148
P32154	PTFLB_ECOLI	reviewed	Fructose-like PTS system EIIBC component [Includes: PTS system fructose-like EIIB component (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIB component); PTS system fructose-like EIIC component (Fructose-like permease IIC component)]	frvB yiiJ b3899 JW5562	Escherichia coli (strain K12)	483
P77439	PTFX1_ECOLI	reviewed	Multiphosphoryl transfer protein 1 (MTP 1) (Triphosphoryl transfer protein 1) (TTP 1) [Includes: Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Phosphotransferase system enzyme I); Phosphocarrier protein HPr (Protein H); PTS system fructose-like EIIA component (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIA component)]	fryA ypdD b2383 JW2380	Escherichia coli (strain K12)	831
P32670	PTFX2_ECOLI	reviewed	Multiphosphoryl transfer protein 2 (MTP 2) (Triphosphoryl transfer protein 2) (TTP 2) [Includes: Phosphoenolpyruvate-protein phosphotransferase (EC 2.7.3.9) (Enzyme I-Ani) (Phosphotransferase system enzyme I); Phosphocarrier protein HPr (Protein H); PTS system fructose-like EIIA component (EC 2.7.1.202) (Fructose-like phosphotransferase enzyme IIA component)]	ptsA frwA yijH b3947 JW5555	Escherichia coli (strain K12)	833
P69826	PTMCB_ECOLI	reviewed	PTS system mannitol-specific cryptic EIICB component (EIICB-Mtl) (EII-Mtl) [Includes: Mannitol permease IIC component (PTS system mannitol-specific EIIC component); Mannitol-specific phosphotransferase enzyme IIB component (EC 2.7.1.197) (PTS system mannitol-specific EIIB component)]	cmtA b2933 JW2900	Escherichia coli (strain K12)	462
P0C0L2	OSMC_ECOLI	reviewed	Peroxiredoxin OsmC (EC 1.11.1.15) (Osmotically-inducible protein C)	osmC b1482 JW1477	Escherichia coli (strain K12)	143
